Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES PLANTED",TOTAL,NOT SPECIFIED,"32,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"822,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"131,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,800",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"40,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,300",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"37,910,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"960,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,CHICKPEAS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"117,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,301,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"340,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"23,345,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,430,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,128,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,495,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"5,587,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,125",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"14,067,300",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,LENTILS,LENTILS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"36,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"315,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,890,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"50,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"710,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,ONIONS,"ONIONS, DRY - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,ONIONS,"ONIONS, DRY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"9,062,500",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,PEAS,"PEAS, AUSTRIAN WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,PEAS,"PEAS, AUSTRIAN WINTER - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"26,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"310,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"134,850,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"148,000,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SAFFLOWER,SAFFLOWER - ACRES PLANTED,TOTAL,NOT SPECIFIED,"22,500",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,350,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"160,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"167,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"6,507,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SWEET CORN,SWEET CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,SWEET CORN,"SWEET CORN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"429,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,175,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"90,723,000",
SURVEY,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,WOOL,"WOOL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,600,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,BEANS,"BEANS, GREEN, LIMA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,BEANS,"BEANS, GREEN, LIMA - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"42,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,BEANS,"BEANS, SNAP - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,BEANS,"BEANS, SNAP - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"600,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"420,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"11,200,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,200,950,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"490,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,593,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"515,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"1,783,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,183,866,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"35,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,580,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"8,600",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"3,321,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"17,900",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,438,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,378,900,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"43,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,245,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,600,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"611,900,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SWEET CORN,SWEET CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,SWEET CORN,"SWEET CORN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,917,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"500,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"35,720,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WOOL,"WOOL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"200,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,BEANS,"BEANS, SNAP - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,BEANS,"BEANS, SNAP - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"187,200",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"340,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,350,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"936,000,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"540,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,492,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,197,605,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"70,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MELONS,"MELONS, CANTALOUP - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MELONS,"MELONS, CANTALOUP - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"345,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"383,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,100",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"960,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,896,800,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,950,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"320,760,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,SWEET CORN,SWEET CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,SWEET CORN,"SWEET CORN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"351,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,TOMATOES,"TOMATOES, IN THE OPEN - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,TOMATOES,"TOMATOES, IN THE OPEN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,602,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"290,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"17,760,000",
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,WOOL,"WOOL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"225,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,090,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,300,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,605,800,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,060,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,268,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,120,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"3,619,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,790,919,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"115,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,234,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,229,500,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"115,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,000,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"566,580,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"544,000",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,WOOL,"WOOL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"780,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"47,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"62,040,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,430,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,500,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"686,400,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,COTTON,COTTON - ACRES PLANTED,TOTAL,NOT SPECIFIED,"93,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"197,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,470,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,472,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,565,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"5,949,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"974,631,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"100,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,350,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,558,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,691,300,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"43,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,600,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"200,900,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,150,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"191,625,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,SUNFLOWER - ACRES PLANTED,TOTAL,NOT SPECIFIED,"65,500",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"84,520,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,600,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"333,600,000",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,WOOL,"WOOL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"285,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CATTLE,"CATTLE - CALF CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"990,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,320,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"217,160,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,125,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,170,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HOGS,"HOGS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"190,772,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,RED MEAT,"RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"544,200,000",
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,SHEEP,"SHEEP - LAMB CROP, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"35,000",
